x, y, coefficient, p-value
Answer.CityOrSuburb , Answer.Kindle , -0.194405002788 , 0.0490988025803
Answer.RentOrBuyHouse , Answer.InternetBrowser , -0.194091816816 , 0.0494720293785
Answer.Sudoku , Answer.ApplePerMonth , -0.194013364889 , 0.0495658875934
Answer.Rain , Answer.Database , -0.193897333025 , 0.0497049753235
Answer.Kindle , Answer.Siblings , 0.193295176272 , 0.0504319702856
Answer.Stonebraker , Answer.DrinkForDinner , -0.193112123327 , 0.0506547052118
Answer.CityOrSuburb , Answer.DrinkForDinner , 0.192975338494 , 0.0508216714959
Answer.Stonebraker , Answer.Brexit , 0.192954669208 , 0.0508469408878
Answer.ChildrenWant , Answer.ApplePerMonth , 0.19285143365 , 0.0509733075347
Answer.OnlineShopping , Answer.earlobe , -0.192448843365 , 0.0514685802229
Answer.Vacation , Answer.Kindle , -0.191849452609 , 0.0522133049108
Answer.Sauna , Answer.Drunk , 0.19157836928 , 0.0525530209661
Answer.CountriesBeenTo , Answer.Lesson , -0.191514662524 , 0.0526331205348
Answer.CountriesBeenTo , Answer.TV , 0.191229951211 , 0.0529923222674
Answer.LeiaOrSkywalker , Answer.Olympics , 0.190399872396 , 0.0540511107829
Answer.DNA , Answer.ChildrenWant , 0.190099509536 , 0.054438491362
Answer.Pillow , Answer.Education , 0.190040006161 , 0.0545155034867
Answer.StartupOrCorporation , Answer.Drunk , 0.189929007393 , 0.0546594026673
Answer.Height , Answer.Darwin , -0.18974980177 , 0.0548923839465
Answer.Gym , Answer.Alien , 0.189724598671 , 0.054925215265
Answer.ChildrenHave , Answer.ScaryMovie , 0.189663694006 , 0.0550046205224
Answer.InternetUsage , Answer.MaritalStatus , 0.189307586177 , 0.0554707899768
Answer.Olympics , Answer.Lesson , 0.189225570671 , 0.0555786120507
Answer.HouseHoldIncome , Answer.CreditCard , 0.189211013708 , 0.0555977673944
Answer.Kindle , Answer.LikeCountry , 0.188986164954 , 0.0558943321516
Answer.MailService , Answer.PokemonGo , 0.188948740453 , 0.0559438190404
Answer.HouseHoldIncome , Answer.Education , 0.18887219362 , 0.0560451498313
Answer.Religious , Answer.Drunk , -0.188675895285 , 0.056305692944
Answer.Continent , Answer.HouseHoldIncome , 0.188627051109 , 0.0563706770022
Answer.ChildrenHave , Answer.HouseHoldIncome , 0.188344966891 , 0.0567471762991
Answer.marijuana , Answer.Unicorn , -0.188235909748 , 0.0568932868374
Answer.CountriesBeenTo , Answer.HairDrying , -0.188139900932 , 0.0570221707889
Answer.ExerciseWeekly , Answer.ApplePerMonth , 0.188080652756 , 0.0571018259126
Answer.Sauna , Answer.ChildrenWant , -0.187841460425 , 0.0574243312014
Answer.CarTransmission , Answer.Skydiving , 0.187556980809 , 0.0578098385975
Answer.InternetBrowser , Answer.DinerWith , -0.187288542881 , 0.0581755479841
Answer.LeiaOrSkywalker , Answer.ApplePerMonth , 0.186783439655 , 0.0588688138523
Answer.Gender , Answer.Darwin , 0.186675910607 , 0.0590172688005
Answer.Snow , Answer.Religious , -0.186439153466 , 0.0593452156321
Answer.NuclearEnergy , Answer.LeiaOrSkywalker , 0.186334382289 , 0.0594908152952
Answer.Tennis , Answer.GlobalEconomy , 0.186232978097 , 0.0596320137831
Answer.Potato , Answer.Car , -0.186167921695 , 0.0597227445471
Answer.Juggle , Answer.LikeCountry , 0.186031168427 , 0.0599138349572
Answer.Smoke , Answer.SQL , 0.185991080706 , 0.059969945588
Answer.Gym , Answer.PokemonGo , 0.185830265034 , 0.0601954703246
Answer.Newspaper , Answer.Education , -0.185609487714 , 0.0605062117759
Answer.Sauna , Answer.Database , 0.185581474099 , 0.0605457340658
Answer.MailService , Answer.RentOrBuyHouse , 0.185517597573 , 0.0606359314403
Answer.GameOfThrones , Answer.BathOrShower , -0.185455129702 , 0.0607242457648
Answer.GameOfThrones , Answer.ScaryMovie , 0.185452342973 , 0.0607281879641
Answer.Vacation , Answer.GlobalWarming , -0.185393127524 , 0.060812005503
Answer.Bluegrass , Answer.Alien , 0.185321261387 , 0.0609138564779
Answer.ElectricOrGasCar , Answer.Juggle , 0.185313596687 , 0.0609247273439
Answer.Brexit , Answer.BathOrShower , -0.185313596687 , 0.0609247273439
Answer.PhoneBrand , Answer.GlobalEconomy , 0.185267688122 , 0.0609898727425
Answer.OnlineShopping , Answer.HouseHoldIncome , 0.185092411627 , 0.061239117432
Answer.CarTransmission , Answer.GameOfThrones , 0.184952009877 , 0.0614393687686
Answer.Potato , Answer.SQL , 0.184827822871 , 0.0616169382555
Answer.Alien , Answer.PhoneBrand , 0.184823417313 , 0.0616232452462
Answer.GunControl , Answer.GlobalEconomy , 0.184812122404 , 0.0616394174248
Answer.StartupOrCorporation , Answer.Rain , 0.184780516099 , 0.0616846900836
Answer.CityOrSuburb , Answer.HouseHoldIncome , 0.184544283284 , 0.0620239276855
Answer.Sudoku , Answer.Alien , 0.184502971245 , 0.0620834089751
Answer.Paris , Answer.Kindle , 0.183725866664 , 0.0632109772674
Answer.MaritalStatus , Answer.Olympics , 0.183186982748 , 0.064002636624
Answer.Astrology , Answer.Education , -0.183057376213 , 0.0641942361472
Answer.Age , Answer.InternetBrowser , 0.18293300184 , 0.0643785392183
Answer.CityOrSuburb , Answer.ExerciseWeekly , -0.182853613526 , 0.0644964048876
Answer.Vacation , Answer.DinerWith , 0.182767013533 , 0.0646251775457
Answer.Sauna , Answer.ScaryMovie , -0.182664502034 , 0.0647778803756
Answer.ApplePerMonth , Answer.ScaryMovie , 0.182590157646 , 0.0648888083696
Answer.ExerciseWeekly , Answer.GlobalWarming , 0.182292621655 , 0.0653343029341
Answer.SunriseOrSunset , Answer.Sauna , 0.182193257261 , 0.0654836314224
Answer.CuteAnimal , Answer.FlightSeat , -0.182110871554 , 0.0656076538048
Answer.SmartphoneOS , Answer.Rain , 0.18174124684 , 0.0661664317761
Answer.DNA , Answer.Bluegrass , 0.181723804349 , 0.0661928954982
Answer.Paris , Answer.Continent , 0.181651881 , 0.0663021082531
Answer.Height , Answer.Rain , 0.181490233148 , 0.0665480977687
Answer.marijuana , Answer.CountriesBeenTo , 0.18116322756 , 0.0670479862944
Answer.Gender , Answer.Siblings , 0.180466516541 , 0.0681231937021
Answer.CityOrSuburb , Answer.GunControl , 0.180118546576 , 0.0686654084486
Answer.Stonebraker , Answer.LeiaOrSkywalker , -0.179970111166 , 0.0688977644224
Answer.Pillow , Answer.Age , -0.179811556824 , 0.0691466627244
Answer.HolidayDestination , Answer.Drunk , -0.179075005092 , 0.0703124566032
Answer.ChildrenHave , Answer.WritingHand , 0.179068842985 , 0.0703222764039
Answer.CountriesBeenTo , Answer.Olympics , -0.178772853334 , 0.0707952658751
Answer.marijuana , Answer.Lesson , -0.17834081253 , 0.0714902739562
Answer.Sudoku , Answer.PokemonGo , 0.178251076321 , 0.0716353177963
Answer.Smoke , Answer.GlobalEconomy , -0.178070307719 , 0.0719282216653
Answer.GameOfThrones , Answer.ElectricOrGasCar , 0.178048944135 , 0.0719629013692
Answer.InternetUsage , Answer.CuteAnimal , 0.178023075057 , 0.0720049129427
Answer.CarTransmission , Answer.Sudoku , 0.177733426322 , 0.0724766570673
Answer.LeiaOrSkywalker , Answer.Drunk , 0.177660195527 , 0.0725963202342
Answer.GunControl , Answer.Stonebraker , -0.17747484074 , 0.0728999122099
Answer.marijuana , Answer.Snow , 0.177468945652 , 0.072909584522
Answer.Continent , Answer.ApplePerMonth , -0.177420591319 , 0.0729889604915
Answer.Film , Answer.DinerWith , 0.177051057765 , 0.0735978702556
Answer.Darwin , Answer.Alien , 0.17696027452 , 0.0737480854118
Answer.Religious , Answer.GMO , -0.176921384874 , 0.0738125099486
Answer.Smoke , Answer.Astrology , 0.176622864174 , 0.0743085495602
Answer.Height , Answer.ChildrenWant , -0.17659350417 , 0.0743574804637
Answer.WritingHand , Answer.MailService , 0.176585520235 , 0.0743707908435
Answer.TV , Answer.LikeCountry , -0.176492784414 , 0.0745255354843
Answer.Cook , Answer.ChildrenWant , -0.1763650997 , 0.0747390218717
Answer.GlobalEconomy , Answer.Siblings , -0.176352073999 , 0.0747608282238
Answer.RentOrBuyHouse , Answer.BathOrShower , -0.176337325501 , 0.0747855248945
Answer.SunriseOrSunset , Answer.InternetUsage , -0.176177021416 , 0.0750543810815
Answer.Gender , Answer.Pillow , -0.176006335236 , 0.075341503787
Answer.EyeColor , Answer.Olympics , -0.175936404701 , 0.0754593934193
Answer.Height , Answer.LikeCountry , 0.175742906789 , 0.075786367359
Answer.SunriseOrSunset , Answer.Drunk , 0.17565941029 , 0.0759278115231
Answer.GMO , Answer.GlobalWarming , 0.175539927468 , 0.076130585926
Answer.Juggle , Answer.HairColor , -0.175509354652 , 0.0761825409308
Answer.DNA , Answer.Tennis , 0.175507077914 , 0.0761864111277
Answer.MaritalStatus , Answer.Astrology , 0.175436106453 , 0.0763071337648
Answer.ApplePerMonth , Answer.GlobalWarming , 0.175076472091 , 0.0769212371286
Answer.Gender , Answer.earlobe , -0.174727678386 , 0.0775206134522
Answer.ScaryMovie , Answer.Database , -0.174682185637 , 0.0775990649144
Answer.ElectricOrGasCar , Answer.Brexit , -0.174679487179 , 0.0776037203588
Answer.GameOfThrones , Answer.Olympics , 0.17436240298 , 0.078152323839
Answer.GameOfThrones , Answer.DinerWith , -0.174202176448 , 0.0784307203466
Answer.Newspaper , Answer.DinerWith , -0.173805121981 , 0.0791240366995
Answer.Unicorn , Answer.Snow , -0.173525190578 , 0.0796157833594
Answer.Continent , Answer.Religious , 0.17336117609 , 0.0799050375234
Answer.marijuana , Answer.ExerciseWeekly , 0.17331470304 , 0.0799871496674
Answer.CarTransmission , Answer.Olympics , 0.173251758947 , 0.0800984717941
Answer.Car , Answer.InternetBrowser , -0.173127033868 , 0.0803194252905
Answer.MailService , Answer.BathOrShower , -0.173085936098 , 0.0803923377281
Answer.Astrology , Answer.LikeCountry , 0.172845199104 , 0.0808204987564
Answer.Smoke , Answer.Vacation , -0.172734897746 , 0.0810172827656
Answer.ExerciseWeekly , Answer.Alien , -0.172732113085 , 0.0810222557174
Answer.HairDrying , Answer.FlightSeat , -0.172557630081 , 0.0813343410625
Answer.GameOfThrones , Answer.Drunk , 0.171900036492 , 0.082519177187
Answer.Sudoku , Answer.Rain , 0.171885258887 , 0.0825459606107
Answer.Car , Answer.CreditCard , 0.171883738578 , 0.0825487164628
Answer.JumpOnOneFoot , Answer.Alien , 0.171776307844 , 0.0827436414268
Answer.TV , Answer.ExerciseWeekly , -0.171454993228 , 0.0833288364012
Answer.ChildrenWant , Answer.InternetBrowser , -0.171430130731 , 0.0833742545785
Answer.CuteAnimal , Answer.DinerWith , 0.171382967912 , 0.0834604646842
Answer.SmartphoneOS , Answer.InternetBrowser , 0.171225039983 , 0.0837496630207
Answer.InternetUsage , Answer.ChildrenWant , 0.171124279022 , 0.083934594211
Answer.BathOrShower , Answer.FlightSeat , 0.170969030805 , 0.084220165574
Answer.Sauna , Answer.GunControl , 0.170880125288 , 0.0843840513176
Answer.Newspaper , Answer.Gym , 0.170845553355 , 0.0844478487751
Answer.Paris , Answer.Gym , 0.170845553355 , 0.0844478487751
Answer.Newspaper , Answer.SmartphoneOS , 0.170796649898 , 0.0845381586159
Answer.Vacation , Answer.WritingHand , -0.170724543519 , 0.0846714576072
Answer.DrinkForDinner , Answer.PhoneBrand , -0.170683332883 , 0.0847477165669
Answer.GunControl , Answer.Olympics , 0.170619707561 , 0.0848655606442
Answer.Smoke , Answer.Education , 0.170538285134 , 0.0850165581528
Answer.NuclearEnergy , Answer.Drunk , 0.170454545455 , 0.0851720761579
Answer.ElectricOrGasCar , Answer.CreditCard , 0.170319071675 , 0.0854241524027
Answer.DNA , Answer.BathOrShower , -0.170266746708 , 0.0855216724336
Answer.SQL , Answer.Brexit , -0.170257132294 , 0.0855396008188
Answer.Film , Answer.Astrology , -0.170158219014 , 0.0857242222107
Answer.SunriseOrSunset , Answer.MailService , 0.170153744768 , 0.0857325808729
Answer.DNA , Answer.Continent , -0.169844806057 , 0.0863113023823
Answer.Height , Answer.HairDrying , -0.169834355463 , 0.0863309332428
Answer.CountriesBeenTo , Answer.ApplePerMonth , 0.169741471436 , 0.0865055668528
Answer.Paris , Answer.Siblings , 0.169673025513 , 0.0866344335065
Answer.ElectricOrGasCar , Answer.Lesson , -0.169475896449 , 0.0870064318095
Answer.CityOrSuburb , Answer.PhoneBrand , -0.169301873332 , 0.087335881783
Answer.BookOwned , Answer.CreditCard , 0.169052978483 , 0.0878087967194
Answer.InternetBrowser , Answer.Drunk , 0.169006901657 , 0.0878965681855
Answer.EyeColor , Answer.Unicorn , 0.16899603405 , 0.0879172799788
Answer.ChildrenHave , Answer.Unicorn , -0.168981529253 , 0.0879449296727
Answer.WritingHand , Answer.Bluegrass , -0.168960562974 , 0.0879849087419
Answer.MaritalStatus , Answer.OnlineShopping , -0.168950513618 , 0.0880040762429
Answer.DNA , Answer.Brexit , -0.168936177559 , 0.0880314256693
Answer.Height , Answer.Astrology , 0.168930051475 , 0.0880431146831
Answer.HouseHoldIncome , Answer.Olympics , -0.16886986474 , 0.0881580209252
Answer.CityOrSuburb , Answer.GlobalWarming , 0.168792527858 , 0.0883058443939
Answer.marijuana , Answer.OnlineShopping , 0.168638105775 , 0.0886015991423
Answer.Potato , Answer.GlobalWarming , -0.16829476091 , 0.08926200364
Answer.Olympics , Answer.CreditCard , -0.168251738419 , 0.0893450295998
Answer.BookRead , Answer.RentOrBuyHouse , -0.168175154775 , 0.0894929743599
Answer.Cook , Answer.Coffee , -0.168120183517 , 0.0895992879292
Answer.Stonebraker , Answer.Pillow , -0.168081090002 , 0.0896749551196
Answer.CityOrSuburb , Answer.ApplePerMonth , -0.168047529409 , 0.0897399535194
Answer.Skydiving , Answer.Age , 0.168008776306 , 0.0898150549764
Answer.CarTransmission , Answer.OnlineShopping , -0.168000453947 , 0.0898311897653
Answer.Continent , Answer.DinerWith , -0.167994135218 , 0.0898434415953
Answer.Astrology , Answer.Kindle , 0.16784400652 , 0.0901349266785
Answer.Car , Answer.OnlineShopping , 0.167688619041 , 0.0904374110653
Answer.DrinkForDinner , Answer.ScaryMovie , -0.167414652471 , 0.0909726860463
Answer.Smoke , Answer.DNA , -0.167353474768 , 0.0910925569242
Answer.GlobalEconomy , Answer.HairDrying , 0.167007030477 , 0.0917737377117
Answer.ChildrenWant , Answer.ScaryMovie , 0.166918081798 , 0.0919492779906
Answer.JumpOnOneFoot , Answer.Coffee , 0.166773110837 , 0.0922359476335
Answer.Sauna , Answer.Olympics , 0.16654169259 , 0.092695025388
Answer.Juggle , Answer.Pillow , -0.166526904938 , 0.0927244218196
Answer.Bluegrass , Answer.earlobe , -0.166417551961 , 0.0929420339393
Answer.BookOwned , Answer.HairDrying , 0.166361923217 , 0.0930528898344
Answer.Film , Answer.Gym , -0.166288891462 , 0.0931985847865
Answer.Olympics , Answer.RentOrBuyHouse , -0.166135009997 , 0.0935061613724
Answer.TV , Answer.Skydiving , -0.166112739148 , 0.0935507424727
Answer.marijuana , Answer.Drunk , 0.165717577409 , 0.0943445613904
Answer.HolidayDestination , Answer.RentOrBuyHouse , -0.165703526534 , 0.0943728850473
Answer.JumpOnOneFoot , Answer.ApplePerMonth , -0.16566996962 , 0.0944405560095
Answer.TV , Answer.FlightSeat , -0.165623035195 , 0.0945352683564
Answer.Car , Answer.ExerciseWeekly , -0.165531995731 , 0.0947191972181
Answer.Kindle , Answer.Coffee , -0.165460619618 , 0.0948635972666
Answer.Unicorn , Answer.Gender , -0.165357277329 , 0.0950729754704
Answer.TV , Answer.ScaryMovie , -0.165355922689 , 0.0950757224794
Answer.RentOrBuyHouse , Answer.Database , 0.165253036986 , 0.0952845424476
Answer.EyeColor , Answer.Siblings , 0.165207755127 , 0.095376562488
Answer.Stonebraker , Answer.HairColor , -0.16510368961 , 0.0955883060877
Answer.NuclearEnergy , Answer.InternetBrowser , 0.164953978356 , 0.0958935758879
Answer.Car , Answer.Olympics , -0.164845734275 , 0.0961147701746
Answer.WritingHand , Answer.FlightSeat , 0.164546718218 , 0.096727893167
Answer.Darwin , Answer.earlobe , -0.164539256813 , 0.0967432318568
Answer.Cook , Answer.CreditCard , 0.164455374879 , 0.0969158029817
Answer.Paris , Answer.Darwin , 0.164452161608 , 0.0969224184948
Answer.Newspaper , Answer.Darwin , 0.164452161608 , 0.0969224184948
Answer.GameOfThrones , Answer.HairColor , -0.164370400046 , 0.0970908696967
Answer.Stonebraker , Answer.GMO , 0.164313774213 , 0.0972076695048
Answer.DrinkForDinner , Answer.CuteAnimal , -0.164128821978 , 0.0975899340669
Answer.Stonebraker , Answer.Darwin , -0.164109754838 , 0.0976294097727
Answer.CarTransmission , Answer.Height , -0.164060795374 , 0.0977308307082
Answer.EyeColor , Answer.Rain , -0.164050357849 , 0.0977524630628
Answer.Pillow , Answer.RentOrBuyHouse , -0.164032310599 , 0.0977898758904
Answer.NuclearEnergy , Answer.Education , -0.163970632869 , 0.0979178219066
Answer.MaritalStatus , Answer.Coffee , -0.163956760035 , 0.0979466182439
Answer.Olympics , Answer.GlobalWarming , 0.163781449701 , 0.0983110907125
Answer.HairColor , Answer.GMO , -0.163604000941 , 0.0986810947348
Answer.Coffee , Answer.Darwin , -0.163546426234 , 0.0988013806065
Answer.MaritalStatus , Answer.Gym , 0.163524125468 , 0.0988480026423
Answer.MailService , Answer.Age , 0.163304796064 , 0.0993074554681
Answer.GunControl , Answer.Drunk , 0.163286631847 , 0.0993455811373
Answer.Newspaper , Answer.Coffee , -0.163198920389 , 0.099529844479
Answer.Film , Answer.ApplePerMonth , -0.163080219992 , 0.099779636611
Answer.Religious , Answer.GlobalEconomy , -0.163048933669 , 0.0998455572415
Answer.WritingHand , Answer.Coffee , 0.162929524974 , 0.100097467216
Answer.Smoke , Answer.ApplePerMonth , 0.162645698603 , 0.100698243601
Answer.Age , Answer.FlightSeat , -0.162608746091 , 0.100776668934
Answer.EyeColor , Answer.Smoke , 0.162560693172 , 0.100878724668
Answer.Alien , Answer.earlobe , -0.162553640375 , 0.10089371036
Answer.MaritalStatus , Answer.InternetBrowser , 0.162514779016 , 0.100976313816
Answer.Sudoku , Answer.SmartphoneOS , 0.162304748592 , 0.101423672076
Answer.TV , Answer.Coffee , -0.16212279375 , 0.101812485814
Answer.ChildrenHave , Answer.Kindle , -0.162032649651 , 0.102005544475
Answer.DrinkForDinner , Answer.WritingHand , -0.162019172879 , 0.102034431881
Answer.Gym , Answer.Sudoku , 0.161818667233 , 0.102464972938
Answer.ExerciseWeekly , Answer.BookOwned , -0.161791977157 , 0.102522391127
Answer.CarTransmission , Answer.Darwin , 0.161648717034 , 0.102831016722
Answer.Astrology , Answer.Tennis , -0.161635426403 , 0.102859685613
Answer.GameOfThrones , Answer.Rain , 0.16163394959 , 0.102862871597
Answer.GameOfThrones , Answer.HairDrying , 0.161418533105 , 0.103328426234
Answer.CityOrSuburb , Answer.Film , 0.161413538073 , 0.103339240957
Answer.JumpOnOneFoot , Answer.Tennis , 0.161381975866 , 0.103407596665
Answer.CityOrSuburb , Answer.Car , 0.16103593235 , 0.104159362961
Answer.RentOrBuyHouse , Answer.DinerWith , 0.160807603754 , 0.104657735361
Answer.Unicorn , Answer.GMO , -0.160567262912 , 0.105184339688
Answer.Kindle , Answer.HairDrying , -0.160549866909 , 0.105222535846
Answer.MailService , Answer.Lesson , 0.160548925448 , 0.105224603309
Answer.Paris , Answer.Olympics , 0.160538326842 , 0.105247880193
Answer.OnlineShopping , Answer.Database , 0.160153078415 , 0.106096706408
Answer.GunControl , Answer.CountriesBeenTo , -0.159976912096 , 0.106486634848
Answer.Gender , Answer.Sudoku , 0.159851832367 , 0.10676416632
Answer.Darwin , Answer.DinerWith , -0.159692415593 , 0.107118704153
Answer.Newspaper , Answer.WritingHand , -0.15951383649 , 0.107516948749
Answer.Astrology , Answer.Lesson , 0.159302083663 , 0.107990668933
Answer.JobMoneyOrFun , Answer.StartupOrCorporation , -0.159234308395 , 0.108142634863
Answer.Education , Answer.DinerWith , -0.159116493273 , 0.108407197087
Answer.DNA , Answer.CountriesBeenTo , -0.15905033115 , 0.108555989889
